n,type,x,err
9,uni,-1.740000000000000e-01,6.918463309864231e-02
9,uni,-1.720000000000000e-01,6.804981487802952e-02
9,uni,-1.700000000000000e-01,6.684165435502365e-02
9,uni,-1.680000000000000e-01,6.555996475020087e-02
9,uni,-1.660000000000000e-01,6.420462131252680e-02
9,uni,-1.640000000000000e-01,6.277556355904479e-02
9,uni,-1.620000000000000e-01,6.127279753288817e-02
9,uni,-1.600000000000000e-01,5.969639807560223e-02
9,uni,-1.580000000000000e-01,5.804651110937764e-02
9,uni,-1.560000000000000e-01,5.632335592440263e-02
9,uni,-1.540000000000000e-01,5.452722746613015e-02
9,uni,-1.520000000000000e-01,5.265849861682803e-02
9,uni,-1.500000000000000e-01,5.071762246535150e-02
9,uni,-1.480000000000000e-01,4.870513455861170e-02
9,uni,-1.460000000000000e-01,4.662165512776917e-02
9,uni,-1.440000000000000e-01,4.446789128170237e-02
9,uni,-1.420000000000000e-01,4.224463915982912e-02
9,uni,-1.400000000000000e-01,3.995278603587471e-02
9,uni,-1.380000000000000e-01,3.759331236370289e-02
9,uni,-1.360000000000000e-01,3.516729375583760e-02
9,uni,-1.340000000000000e-01,3.267590288482791e-02
9,uni,-1.320000000000000e-01,3.012041129713883e-02
9,uni,-1.300000000000000e-01,2.750219112878127e-02
9,uni,-1.280000000000000e-01,2.482271671145808e-02
9,uni,-1.260000000000000e-01,2.208356605756945e-02
9,uni,-1.240000000000000e-01,1.928642221201693e-02
9,uni,-1.220000000000000e-01,1.643307445837239e-02
9,uni,-1.200000000000000e-01,1.352541936663176e-02
9,uni,-1.180000000000000e-01,1.056546166948147e-02
9,uni,-1.160000000000000e-01,7.555314953727743e-03
9,uni,-1.140000000000000e-01,4.497202153355584e-03
9,uni,-1.120000000000000e-01,1.393455830513868e-03
9,uni,-1.100000000000000e-01,1.753481769349197e-03
9,uni,-1.080000000000000e-01,4.941058902004247e-03
9,uni,-1.060000000000000e-01,8.166614762347923e-03
9,uni,-1.040000000000000e-01,1.142738018930090e-02
9,uni,-1.020000000000000e-01,1.472047865106552e-02
9,uni,-9.999999999999998e-02,1.804292752378245e-02
9,uni,-9.799999999999998e-02,2.139163967620639e-02
9,uni,-9.599999999999997e-02,2.476342537248621e-02
9,uni,-9.399999999999997e-02,2.815499450448522e-02
9,uni,-9.199999999999997e-02,3.156295916432728e-02
9,uni,-8.999999999999997e-02,3.498383656696114e-02
9,uni,-8.799999999999997e-02,3.841405233154482e-02
9,uni,-8.599999999999997e-02,4.184994412930876e-02
9,uni,-8.399999999999996e-02,4.528776570431059e-02
9,uni,-8.199999999999996e-02,4.872369127210097e-02
9,uni,-7.999999999999996e-02,5.215382029981530e-02
9,uni,-7.799999999999996e-02,5.557418266956471e-02
9,uni,-7.599999999999996e-02,5.898074422524402e-02
9,uni,-7.399999999999995e-02,6.236941270100838e-02
9,uni,-7.199999999999995e-02,6.573604402767119e-02
9,uni,-6.999999999999995e-02,6.907644901121002e-02
9,uni,-6.799999999999995e-02,7.238640037537625e-02
9,uni,-6.599999999999995e-02,7.566164015815890e-02
9,uni,-6.399999999999995e-02,7.889788744951864e-02
9,uni,-6.200000000000006e-02,8.209084645543807e-02
9,uni,-6.000000000000005e-02,8.523621487091859e-02
9,uni,-5.800000000000005e-02,8.832969254212164e-02
9,uni,-5.600000000000005e-02,9.136699039541973e-02
9,uni,-5.400000000000005e-02,9.434383960871218e-02
9,uni,-5.200000000000005e-02,9.725600099799125e-02
9,uni,-5.000000000000004e-02,1.000992745898377e-01
9,uni,-4.800000000000004e-02,1.028695093483153e-01
9,uni,-4.600000000000004e-02,1.055626130226186e-01
9,uni,-4.400000000000004e-02,1.081745620798666e-01
9,uni,-4.200000000000004e-02,1.107014116856223e-01
9,uni,-4.000000000000004e-02,1.131393056930876e-01
9,uni,-3.800000000000003e-02,1.154844866005041e-01
9,uni,-3.600000000000003e-02,1.177333054350865e-01
9,uni,-3.400000000000003e-02,1.198822315208719e-01
9,uni,-3.200000000000003e-02,1.219278620871836e-01
9,uni,-3.000000000000003e-02,1.238669316739911e-01
9,uni,-2.800000000000002e-02,1.256963212903613e-01
9,uni,-2.600000000000002e-02,1.274130672823756e-01
9,uni,-2.400000000000002e-02,1.290143698674092e-01
9,uni,-2.200000000000002e-02,1.304976012925066e-01
9,uni,-2.000000000000002e-02,1.318603135757396e-01
9,uni,-1.800000000000002e-02,1.331002457909171e-01
9,uni,-1.600000000000001e-02,1.342153308578093e-01
9,uni,-1.400000000000001e-02,1.352037018021574e-01
9,uni,-1.200000000000001e-02,1.360636974521311e-01
9,uni,-1.000000000000001e-02,1.367938675405940e-01
9,uni,-8.000000000000007e-03,1.373929771854536e-01
9,uni,-6.000000000000005e-03,1.378600107235780e-01
9,uni,-4.000000000000004e-03,1.381941748771408e-01
9,uni,-2.000000000000002e-03,1.383949012348412e-01
9,uni,0.000000000000000e+00,1.384618480341815e-01
9,uni,2.000000000000002e-03,1.383949012348412e-01
9,uni,4.000000000000004e-03,1.381941748771408e-01
9,uni,6.000000000000005e-03,1.378600107235781e-01
9,uni,8.000000000000007e-03,1.373929771854535e-01
9,uni,1.000000000000001e-02,1.367938675405942e-01
9,uni,1.200000000000001e-02,1.360636974521311e-01
9,uni,1.400000000000001e-02,1.352037018021574e-01
9,uni,1.600000000000001e-02,1.342153308578095e-01
9,uni,1.800000000000002e-02,1.331002457909171e-01
9,uni,2.000000000000002e-02,1.318603135757395e-01
9,uni,2.200000000000002e-02,1.304976012925066e-01
9,uni,2.400000000000002e-02,1.290143698674093e-01
9,uni,2.600000000000002e-02,1.274130672823756e-01
9,uni,2.800000000000002e-02,1.256963212903615e-01
9,uni,3.000000000000003e-02,1.238669316739911e-01
9,uni,3.200000000000003e-02,1.219278620871835e-01
9,uni,3.400000000000003e-02,1.198822315208720e-01
9,uni,3.600000000000003e-02,1.177333054350866e-01
9,uni,3.800000000000003e-02,1.154844866005044e-01
9,uni,4.000000000000004e-02,1.131393056930878e-01
9,uni,4.200000000000004e-02,1.107014116856223e-01
9,uni,4.400000000000004e-02,1.081745620798668e-01
9,uni,4.600000000000004e-02,1.055626130226186e-01
9,uni,4.800000000000004e-02,1.028695093483153e-01
9,uni,5.000000000000004e-02,1.000992745898376e-01
9,uni,5.200000000000005e-02,9.725600099799125e-02
9,uni,5.400000000000005e-02,9.434383960871218e-02
9,uni,5.600000000000005e-02,9.136699039541973e-02
9,uni,5.800000000000005e-02,8.832969254212175e-02
9,uni,6.000000000000005e-02,8.523621487091848e-02
9,uni,6.200000000000006e-02,8.209084645543807e-02
9,uni,6.400000000000006e-02,7.889788744951853e-02
9,uni,6.600000000000006e-02,7.566164015815890e-02
9,uni,6.800000000000006e-02,7.238640037537614e-02
9,uni,7.000000000000006e-02,6.907644901120991e-02
9,uni,7.200000000000006e-02,6.573604402767141e-02
9,uni,7.400000000000007e-02,6.236941270100838e-02
9,uni,7.600000000000007e-02,5.898074422524402e-02
9,uni,7.800000000000007e-02,5.557418266956449e-02
9,uni,8.000000000000007e-02,5.215382029981541e-02
9,uni,8.200000000000007e-02,4.872369127210074e-02
9,uni,8.400000000000007e-02,4.528776570431048e-02
9,uni,8.600000000000008e-02,4.184994412930876e-02
9,uni,8.800000000000008e-02,3.841405233154449e-02
9,uni,9.000000000000008e-02,3.498383656696091e-02
9,uni,9.200000000000008e-02,3.156295916432705e-02
9,uni,9.400000000000008e-02,2.815499450448522e-02
9,uni,9.600000000000009e-02,2.476342537248621e-02
9,uni,9.800000000000009e-02,2.139163967620639e-02
9,uni,1.000000000000001e-01,1.804292752378234e-02
9,uni,1.020000000000001e-01,1.472047865106552e-02
9,uni,1.040000000000001e-01,1.142738018930112e-02
9,uni,1.060000000000001e-01,8.166614762347812e-03
9,uni,1.080000000000001e-01,4.941058902004358e-03
9,uni,1.100000000000001e-01,1.753481769349086e-03
9,uni,1.120000000000001e-01,1.393455830513868e-03
9,uni,1.140000000000001e-01,4.497202153355695e-03
9,uni,1.160000000000001e-01,7.555314953727743e-03
9,uni,1.180000000000001e-01,1.056546166948125e-02
9,uni,1.200000000000001e-01,1.352541936663187e-02
9,uni,1.220000000000001e-01,1.643307445837205e-02
9,uni,1.240000000000001e-01,1.928642221201704e-02
9,uni,1.259999999999999e-01,2.208356605756945e-02
9,uni,1.279999999999999e-01,2.482271671145775e-02
9,uni,1.299999999999999e-01,2.750219112878083e-02
9,uni,1.319999999999999e-01,3.012041129713872e-02
9,uni,1.339999999999999e-01,3.267590288482780e-02
9,uni,1.359999999999999e-01,3.516729375583727e-02
9,uni,1.379999999999999e-01,3.759331236370245e-02
9,uni,1.399999999999999e-01,3.995278603587449e-02
9,uni,1.419999999999999e-01,4.224463915982879e-02
9,uni,1.439999999999999e-01,4.446789128170192e-02
9,uni,1.459999999999999e-01,4.662165512776872e-02
9,uni,1.479999999999999e-01,4.870513455861170e-02
9,uni,1.499999999999999e-01,5.071762246535139e-02
9,uni,1.519999999999999e-01,5.265849861682781e-02
9,uni,1.539999999999999e-01,5.452722746612970e-02
9,uni,1.559999999999999e-01,5.632335592440263e-02
9,uni,1.579999999999999e-01,5.804651110937764e-02
9,uni,1.599999999999999e-01,5.969639807560223e-02
9,uni,1.619999999999999e-01,6.127279753288806e-02
9,uni,1.639999999999999e-01,6.277556355904435e-02
9,uni,1.659999999999999e-01,6.420462131252658e-02
9,uni,1.679999999999999e-01,6.555996475020065e-02
9,uni,1.699999999999999e-01,6.684165435502343e-02
9,uni,1.719999999999999e-01,6.804981487802919e-02
9,uni,1.739999999999999e-01,6.918463309864220e-02
9,uni,1.759999999999999e-01,7.024635560696646e-02
9,uni,1.779999999999999e-01,7.123528661135858e-02
9,uni,1.799999999999999e-01,7.215178577425396e-02
9,uni,1.819999999999999e-01,7.299626607890231e-02
9,uni,1.839999999999999e-01,7.376919172937579e-02
9,uni,1.859999999999999e-01,7.447107608592929e-02
9,uni,1.879999999999999e-01,7.510247963751027e-02
9,uni,1.899999999999999e-01,7.566400801299855e-02
9,uni,1.919999999999999e-01,7.615631003249212e-02
9,uni,1.940000000000000e-01,7.658007579975490e-02
9,uni,1.960000000000000e-01,7.693603483672351e-02
9,uni,1.980000000000000e-01,7.722495426079912e-02
9,uni,2.000000000000000e-01,7.744763700545565e-02
9,uni,2.020000000000000e-01,7.760492008454689e-02
9,uni,2.040000000000000e-01,7.769767290053897e-02
9,uni,2.060000000000000e-01,7.772679559675699e-02
9,uni,2.080000000000000e-01,7.769321745360880e-02
9,uni,2.100000000000000e-01,7.759789532863998e-02
9,uni,2.120000000000000e-01,7.744181214015933e-02
9,uni,2.140000000000000e-01,7.722597539409010e-02
9,uni,2.160000000000000e-01,7.695141575360626e-02
9,uni,2.180000000000000e-01,7.661918565104653e-02
9,uni,2.200000000000000e-01,7.623035794153116e-02
9,uni,2.220000000000000e-01,7.578602459762862e-02
9,uni,2.240000000000000e-01,7.528729544440010e-02
9,uni,2.260000000000000e-01,7.473529693406333e-02
9,uni,2.280000000000000e-01,7.413117095951233e-02
9,uni,2.300000000000000e-01,7.347607370587805e-02
9,uni,2.320000000000000e-01,7.277117453928567e-02
9,uni,2.340000000000000e-01,7.201765493194756e-02
9,uni,2.360000000000000e-01,7.121670742271996e-02
9,uni,2.380000000000000e-01,7.036953461220480e-02
9,uni,2.400000000000000e-01,6.947734819152129e-02
9,uni,2.420000000000000e-01,6.854136800380534e-02
9,uni,2.440000000000000e-01,6.756282113753920e-02
9,uni,2.460000000000000e-01,6.654294105078701e-02
9,uni,2.480000000000000e-01,6.548296672542542e-02
9,uni,2.500000000000000e-01,6.438414185045926e-02
9,uni,2.520000000000000e-01,6.324771403351415e-02
9,uni,2.540000000000000e-01,6.207493403962727e-02
9,uni,2.560000000000000e-01,6.086705505643303e-02
9,uni,2.580000000000000e-01,5.962533198489467e-02
9,uni,2.600000000000000e-01,5.835102075470883e-02
9,uni,2.620000000000000e-01,5.704537766355394e-02
9,uni,2.640000000000000e-01,5.570965873934675e-02
9,uni,2.660000000000000e-01,5.434511912470757e-02
9,uni,2.680000000000000e-01,5.295301248283629e-02
9,uni,2.700000000000000e-01,5.153459042403025e-02
9,uni,2.720000000000000e-01,5.009110195209088e-02
9,uni,2.740000000000000e-01,4.862379292988162e-02
9,uni,2.760000000000000e-01,4.713390556332947e-02
9,uni,2.780000000000000e-01,4.562267790316105e-02
9,uni,2.800000000000000e-01,4.409134336371434e-02
9,uni,2.820000000000000e-01,4.254113025816325e-02
9,uni,2.840000000000000e-01,4.097326134951668e-02
9,uni,2.860000000000000e-01,3.938895341678372e-02
9,uni,2.880000000000000e-01,3.778941683570974e-02
9,uni,2.900000000000000e-01,3.617585517350042e-02
9,uni,2.920000000000000e-01,3.454946479698634e-02
9,uni,2.940000000000000e-01,3.291143449368966e-02
9,uni,2.960000000000000e-01,3.126294510526945e-02
9,uni,2.980000000000000e-01,2.960516917286105e-02
9,uni,3.000000000000000e-01,2.793927059381079e-02
9,uni,3.020000000000000e-01,2.626640428935678e-02
9,uni,3.040000000000000e-01,2.458771588281145e-02
9,uni,3.060000000000000e-01,2.290434138781333e-02
9,uni,3.080000000000001e-01,2.121740690623791e-02
9,uni,3.100000000000001e-01,1.952802833538186e-02
9,uni,3.120000000000001e-01,1.783731108403636e-02
9,uni,3.140000000000001e-01,1.614634979708818e-02
9,uni,3.160000000000001e-01,1.445622808830677e-02
9,uni,3.180000000000001e-01,1.276801828098589e-02
9,uni,3.200000000000001e-01,1.108278115612171e-02
9,uni,3.220000000000001e-01,9.401565707813919e-03
9,uni,3.240000000000001e-01,7.725408905632669e-03
9,uni,3.260000000000001e-01,6.055335463637401e-03
9,uni,3.280000000000001e-01,4.392357615808473e-03
9,uni,3.300000000000001e-01,2.737474897642644e-03
9,uni,3.320000000000001e-01,1.091673933658555e-03
9,uni,3.340000000000001e-01,5.440717694009667e-04
9,uni,3.360000000000001e-01,2.168802023890637e-03
9,uni,3.380000000000001e-01,3.781570157302350e-03
9,uni,3.400000000000001e-01,5.381443203236080e-03
9,uni,3.420000000000001e-01,6.967502087472988e-03
9,uni,3.440000000000001e-01,8.538841809309111e-03
9,uni,3.460000000000001e-01,1.009457161835553e-02
9,uni,3.480000000000001e-01,1.163381518691278e-02
9,uni,3.500000000000001e-01,1.315571077809630e-02
9,uni,3.520000000000001e-01,1.465941140984767e-02
9,uni,3.540000000000001e-01,1.614408501493975e-02
9,uni,3.560000000000001e-01,1.760891459712757e-02
9,uni,3.580000000000001e-01,1.905309838353461e-02
9,uni,3.600000000000001e-01,2.047584997339999e-02
9,uni,3.620000000000001e-01,2.187639848326969e-02
9,uni,3.640000000000001e-01,2.325398868873529e-02
9,uni,3.660000000000001e-01,2.460788116280435e-02
9,uni,3.680000000000001e-01,2.593735241098760e-02
9,uni,3.700000000000001e-01,2.724169500316423e-02
9,uni,3.720000000000001e-01,2.852021770230517e-02
9,uni,3.740000000000001e-01,2.977224559012265e-02
9,uni,3.759999999999999e-01,3.099712018968340e-02
9,uni,3.779999999999999e-01,3.219419958506303e-02
9,uni,3.799999999999999e-01,3.336285853806362e-02
9,uni,3.819999999999999e-01,3.450248860207239e-02
9,uni,3.839999999999999e-01,3.561249823305404e-02
9,uni,3.859999999999999e-01,3.669231289776323e-02
9,uni,3.879999999999999e-01,3.774137517915396e-02
9,uni,3.899999999999999e-01,3.875914487906748e-02
9,uni,3.919999999999999e-01,3.974509911817301e-02
9,uni,3.939999999999999e-01,4.069873243320254e-02
9,uni,3.959999999999999e-01,4.161955687150770e-02
9,uni,3.979999999999999e-01,4.250710208291814e-02
9,uni,3.999999999999999e-01,4.336091540894305e-02
9,uni,4.019999999999999e-01,4.418056196929498e-02
9,uni,4.039999999999999e-01,4.496562474576399e-02
9,uni,4.059999999999999e-01,4.571570466341673e-02
9,uni,4.079999999999999e-01,4.643042066913869e-02
9,uni,4.099999999999999e-01,4.710940980750630e-02
9,uni,4.119999999999999e-01,4.775232729397474e-02
9,uni,4.139999999999999e-01,4.835884658538236e-02
9,uni,4.159999999999999e-01,4.892865944775879e-02
9,uni,4.179999999999999e-01,4.946147602140838e-02
9,uni,4.199999999999999e-01,4.995702488327722e-02
9,uni,4.219999999999999e-01,5.041505310654695e-02
9,uni,4.239999999999999e-01,5.083532631749016e-02
9,uni,4.259999999999999e-01,5.121762874949903e-02
9,uni,4.279999999999999e-01,5.156176329432341e-02
9,uni,4.299999999999999e-01,5.186755155046266e-02
9,uni,4.319999999999999e-01,5.213483386866437e-02
9,uni,4.339999999999999e-01,5.236346939456142e-02
9,uni,4.359999999999999e-01,5.255333610834841e-02
9,uni,4.379999999999999e-01,5.270433086151617e-02
9,uni,4.399999999999999e-01,5.281636941058049e-02
9,uni,4.419999999999999e-01,5.288938644779939e-02
9,uni,4.440000000000000e-01,5.292333562879496e-02
9,uni,4.460000000000000e-01,5.291818959711678e-02
9,uni,4.480000000000000e-01,5.287394000562541e-02
9,uni,4.500000000000000e-01,5.279059753472687e-02
9,uni,4.520000000000000e-01,5.266819190736978e-02
9,uni,4.540000000000000e-01,5.250677190079529e-02
9,uni,4.560000000000000e-01,5.230640535498225e-02
9,uni,4.580000000000000e-01,5.206717917774113e-02
9,uni,4.600000000000000e-01,5.178919934642917e-02
9,uni,4.620000000000000e-01,5.147259090621664e-02
9,uni,4.640000000000000e-01,5.111749796489790e-02
9,uni,4.660000000000000e-01,5.072408368415149e-02
9,uni,4.680000000000000e-01,5.029253026723766e-02
9,uni,4.700000000000000e-01,4.982303894308532e-02
9,uni,4.720000000000000e-01,4.931582994668451e-02
9,uni,4.740000000000000e-01,4.877114249578714e-02
9,uni,4.760000000000000e-01,4.818923476381580e-02
9,uni,4.780000000000000e-01,4.757038384896875e-02
9,uni,4.800000000000000e-01,4.691488573944558e-02
9,uni,4.820000000000000e-01,4.622305527475150e-02
9,uni,4.840000000000000e-01,4.549522610303500e-02
9,uni,4.860000000000000e-01,4.473175063437516e-02
9,uni,4.880000000000000e-01,4.393299999002022e-02
9,uni,4.900000000000000e-01,4.309936394745942e-02
9,uni,4.920000000000000e-01,4.223125088132856e-02
9,uni,4.940000000000000e-01,4.132908770005489e-02
9,uni,4.960000000000000e-01,4.039331977821144e-02
9,uni,4.980000000000000e-01,3.942441088451051e-02
9,uni,5.000000000000000e-01,3.842284310538863e-02
9,uni,5.020000000000000e-01,3.738911676412697e-02
9,uni,5.040000000000000e-01,3.632375033543796e-02
9,uni,5.060000000000000e-01,3.522728035546202e-02
9,uni,5.080000000000000e-01,3.410026132715013e-02
9,uni,5.100000000000000e-01,3.294326562092426e-02
9,uni,5.120000000000000e-01,3.175688337058832e-02
9,uni,5.140000000000000e-01,3.054172236441895e-02
9,uni,5.160000000000000e-01,2.929840793139521e-02
9,uni,5.180000000000000e-01,2.802758282246375e-02
9,uni,5.200000000000000e-01,2.672990708685988e-02
9,uni,5.220000000000000e-01,2.540605794330340e-02
9,uni,5.240000000000000e-01,2.405672964615684e-02
9,uni,5.260000000000000e-01,2.268263334634325e-02
9,uni,5.280000000000000e-01,2.128449694706988e-02
9,uni,5.300000000000000e-01,1.986306495422911e-02
9,uni,5.320000000000000e-01,1.841909832145024e-02
9,uni,5.340000000000000e-01,1.695337428973630e-02
9,uni,5.360000000000000e-01,1.546668622160137e-02
9,uni,5.380000000000000e-01,1.395984342967009e-02
9,uni,5.400000000000000e-01,1.243367099967521e-02
9,uni,5.420000000000000e-01,1.088900960777611e-02
9,uni,5.440000000000000e-01,9.326715332139801e-03
9,uni,5.460000000000000e-01,7.747659458731349e-03
9,uni,5.480000000000000e-01,6.152728281245592e-03
9,uni,5.500000000000000e-01,4.542822895105339e-03
9,uni,5.520000000000000e-01,2.918858985466635e-03
9,uni,5.540000000000000e-01,1.281766609199597e-03
9,uni,5.560000000000000e-01,3.675100293000638e-04
9,uni,5.580000000000001e-01,2.028012808431637e-03
9,uni,5.600000000000001e-01,3.698769925970818e-03
9,uni,5.620000000000001e-01,5.378796142001208e-03
9,uni,5.640000000000001e-01,7.067093028170005e-03
9,uni,5.660000000000001e-01,8.762649223411398e-03
9,uni,5.680000000000001e-01,1.046444069619178e-02
9,uni,5.700000000000001e-01,1.217143101330480e-02
9,uni,5.720000000000001e-01,1.388257161533385e-02
9,uni,5.740000000000001e-01,1.559680209880245e-02
9,uni,5.760000000000001e-01,1.731305050510595e-02
9,uni,5.780000000000001e-01,1.903023361628502e-02
9,uni,5.800000000000001e-01,2.074725725771573e-02
9,uni,5.820000000000001e-01,2.246301660776835e-02
9,uni,5.840000000000001e-01,2.417639651449116e-02
9,uni,5.860000000000001e-01,2.588627181945267e-02
9,uni,5.880000000000001e-01,2.759150768870353e-02
9,uni,5.900000000000001e-01,2.929095995103603e-02
9,uni,5.920000000000001e-01,3.098347544352596e-02
9,uni,5.940000000000001e-01,3.266789236447593e-02
9,uni,5.960000000000001e-01,3.434304063379250e-02
9,uni,5.980000000000001e-01,3.600774226091841e-02
9,uni,6.000000000000001e-01,3.766081172030059e-02
